Field,Activity,RowID,Activity Description,Reporting Name,Operation Seq,Department Code,Long Description,Required / Std Spec
G1,PUCE-M03-12,11567,Job for Mechanic Pump Sulzer Model MSD2 (BB3) - 3 Monthly Service,- 3 Monthly Service,60,MECH,Inspect and clean suction strainer,
G1,PUCE-M03-12,11568,Job for Mechanic Pump Sulzer Model MSD2 (BB3) - 3 Monthly Service,- 3 Monthly Service,70,MECH,Check secure of coupling guard,
G1,PUCE-M03-12,11569,Job for Mechanic Pump Sulzer Model MSD2 (BB3) - 3 Monthly Service,- 3 Monthly Service,80,MECH,"Check coupling for correct alignment, wear and cracking. Preserve the coupling when necessary. Adjust motor position to attain the alignment as needed.",
G1,PUCE-M03-12,11570,Job for Mechanic Pump Sulzer Model MSD2 (BB3) - 3 Monthly Service,- 3 Monthly Service,90,MECH,Check that the hold-down bolts are tight and no corrosion,
G1,PUCE-M03-12,11571,Job for Mechanic Pump Sulzer Model MSD2 (BB3) - 3 Monthly Service,- 3 Monthly Service,100,MECH,"Check terminal box for cleanness, absence of moisture, and tightness of terminal connection",
G1,PUCE-M03-12,11572,Job for Mechanic Pump Sulzer Model MSD2 (BB3) - 3 Monthly Service,- 3 Monthly Service,110,MECH,"Check for rust, damage of paint. Clean, de-rusted and repaint as necessary.",
G1,PUCE-M03-12,11573,Job for Mechanic Pump Sulzer Model MSD2 (BB3) - 3 Monthly Service,- 3 Monthly Service,120,MECH,"After restart - Check for noises, knocks, vibration or any loose parts, rectify or report before leaving",
G1,PUCE-M03-12,11574,Job for Mechanic Pump Sulzer Model MSD2 (BB3) - 3 Monthly Service,- 3 Monthly Service,130,MECH,Raise a separate Corrective Work Order to report any defect or when repair and on-condition action is required or been made.,
G1,PUCE-M03-12,11575,Job for Mechanic Pump Sulzer Model MSD2 (BB3) - 3 Monthly Service,- 3 Monthly Service,140,MECH,Ensure that the equipment and surrounding area is clean and tidy on completion work.,
G1,PUCE-M03-12,11576,Job for Mechanic Pump Sulzer Model MSD2 (BB3) - 3 Monthly Service,- 3 Monthly Service,150,MECH,Close work permit,
G1,PUCE-M04-01,11577,Job  for Ensival Moret Pump Model PRE25-16 -4 Montlhy Service,-4 MONTHLY SERVICE,10,MECH,Open work permit/JSA,
G1,PUCE-M04-01,11578,Job  for Ensival Moret Pump Model PRE25-16 -4 Montlhy Service,-4 MONTHLY SERVICE,20,MECH,Initiate all relevant inhibits and overrides,
G1,PUCE-M04-01,11579,Job  for Ensival Moret Pump Model PRE25-16 -4 Montlhy Service,-4 MONTHLY SERVICE,30,MECH,Pre-Shutdown Check,
G1,PUCE-M04-01,11580,Job  for Ensival Moret Pump Model PRE25-16 -4 Montlhy Service,-4 MONTHLY SERVICE,50,MECH,Check for leaks and abnormal noises . Seal leak should not be greater than a few drops per hour. Record Vibration level.,
G1,PUCE-M04-01,11581,Job  for Ensival Moret Pump Model PRE25-16 -4 Montlhy Service,-4 MONTHLY SERVICE,60,MECH,Check Oil level from pump sight glass.,
G1,PUCE-M04-01,11582,Job  for Ensival Moret Pump Model PRE25-16 -4 Montlhy Service,-4 MONTHLY SERVICE,70,MECH,"Record suction and discharge pressures, casing and bearing temperatures & discharge flow rate. Bearing temperature not to exceed 40C above ambient.",
G1,PUCE-M04-01,11583,Job  for Ensival Moret Pump Model PRE25-16 -4 Montlhy Service,-4 MONTHLY SERVICE,80,MECH,Record PDG 6411 across discharge filter & compare against limit.,
G1,PUCE-M04-01,11584,Job  for Ensival Moret Pump Model PRE25-16 -4 Montlhy Service,-4 MONTHLY SERVICE,90,MECH,Stop the motor & ensure the pump runs down smoothly.,
G1,PUCE-M04-01,11585,Job  for Ensival Moret Pump Model PRE25-16 -4 Montlhy Service,-4 MONTHLY SERVICE,100,MECH,Initiate all relevant inhibits and overrides,
G1,PUCE-M04-01,11586,Job  for Ensival Moret Pump Model PRE25-16 -4 Montlhy Service,-4 MONTHLY SERVICE,110,MECH,"Implement electrical, mechanical & process isolation. With suction & discharge isolation valves closed, depressurise and drain product from pump housing. Leave pump casing drain valve open at all time for the duration of the work",
G1,PUCE-M04-01,11587,Job  for Ensival Moret Pump Model PRE25-16 -4 Montlhy Service,-4 MONTHLY SERVICE,120,MECH,Pump Assembly,
G1,PUCE-M04-01,11588,Job  for Ensival Moret Pump Model PRE25-16 -4 Montlhy Service,-4 MONTHLY SERVICE,130,MECH,Examine closely the mechanical seal,
G1,PUCE-M04-01,11589,Job  for Ensival Moret Pump Model PRE25-16 -4 Montlhy Service,-4 MONTHLY SERVICE,140,MECH,Check skid mounted pump for looseness / deck welding cracks.,
G1,PUCE-M04-01,11590,Job  for Ensival Moret Pump Model PRE25-16 -4 Montlhy Service,-4 MONTHLY SERVICE,150,MECH,Take a sample of bearing oil for analysis. Drain off bearing oil completely.,
G1,PUCE-M04-01,11591,Job  for Ensival Moret Pump Model PRE25-16 -4 Montlhy Service,-4 MONTHLY SERVICE,160,MECH,Refill with new oil via filling hole at the top of the bearing frame until visible at sight glass. To further fill to correct level use the oiler bottle.(Shell Tellus S2 V32/Shell Tesllus T46),
G1,PUCE-M04-01,11592,Job  for Ensival Moret Pump Model PRE25-16 -4 Montlhy Service,-4 MONTHLY SERVICE,170,MECH,"If PDG reading exceeds limit,  open, clean or replace discharge filter.",
G1,PUCE-M04-01,11593,Job  for Ensival Moret Pump Model PRE25-16 -4 Montlhy Service,-4 MONTHLY SERVICE,180,MECH,Check pump holding down bolts for security,
G1,PUCE-M04-01,11594,Job  for Ensival Moret Pump Model PRE25-16 -4 Montlhy Service,-4 MONTHLY SERVICE,190,MECH,Motor/Pump Coupling,
G1,PUCE-M04-01,11595,Job  for Ensival Moret Pump Model PRE25-16 -4 Montlhy Service,-4 MONTHLY SERVICE,200,MECH,Remove coupling guard for coupling inspection. Check membrane flexible plates for signs of fatigues or wear replace if found defective. Clean and preserve the coupling with anti seize or grease if found rusty and corroded.,
G1,PUCE-M04-01,11596,Job  for Ensival Moret Pump Model PRE25-16 -4 Montlhy Service,-4 MONTHLY SERVICE,210,MECH,Perform alignment if abnormal vibration  has been detected and exceeded specification during the Pre-Shutdown checks.,
G1,PUCE-M04-01,11597,Job  for Ensival Moret Pump Model PRE25-16 -4 Montlhy Service,-4 MONTHLY SERVICE,220,MECH,Ensure the pump can be freely turned by hand.,
G1,PUCE-M04-01,11598,Job  for Ensival Moret Pump Model PRE25-16 -4 Montlhy Service,-4 MONTHLY SERVICE,230,MECH,Clean up pump skid and working area,
G1,PUCE-M04-01,11599,Job  for Ensival Moret Pump Model PRE25-16 -4 Montlhy Service,-4 MONTHLY SERVICE,240,MECH,Pre Start Checks (de isolate),
G1,PUCE-M04-01,11600,Job  for Ensival Moret Pump Model PRE25-16 -4 Montlhy Service,-4 MONTHLY SERVICE,250,MECH,Closed pump casing drain valve.,
G1,PUCE-M04-01,11601,Job  for Ensival Moret Pump Model PRE25-16 -4 Montlhy Service,-4 MONTHLY SERVICE,260,MECH,Gently and Fully open suction valve and fill the pump and prime the system,
G1,PUCE-M04-01,11602,Job  for Ensival Moret Pump Model PRE25-16 -4 Montlhy Service,-4 MONTHLY SERVICE,270,MECH,Keep discharge valve   closed.,
G1,PUCE-M04-01,11603,Job  for Ensival Moret Pump Model PRE25-16 -4 Montlhy Service,-4 MONTHLY SERVICE,280,MECH,"Remove ""DO NOT OPERATE"" sign and put isolating switch to the ""ON"" position then Start and run the pump",
G1,PUCE-M04-01,11604,Job  for Ensival Moret Pump Model PRE25-16 -4 Montlhy Service,-4 MONTHLY SERVICE,290,MECH,Immediately open discharge valve gradually until the desired flow is achieved.,
G1,PUCE-M04-01,11605,Job  for Ensival Moret Pump Model PRE25-16 -4 Montlhy Service,-4 MONTHLY SERVICE,300,MECH,Allow the unit to come to operating speed and pressure  & temperature to stabilise,
G1,PUCE-M04-01,11606,Job  for Ensival Moret Pump Model PRE25-16 -4 Montlhy Service,-4 MONTHLY SERVICE,310,MECH,Check for leaks and abnormal noises. Again take vibration readings.,
G1,PUCE-M04-01,11607,Job  for Ensival Moret Pump Model PRE25-16 -4 Montlhy Service,-4 MONTHLY SERVICE,320,MECH,"After conditions stabilise, record suction and discharge pressures, casing and bearing temperatures",
G1,PUCE-M04-01,11608,Job  for Ensival Moret Pump Model PRE25-16 -4 Montlhy Service,-4 MONTHLY SERVICE,330,MECH,Refill deoiler if required.,
G1,PUCE-M04-01,11609,Job  for Ensival Moret Pump Model PRE25-16 -4 Montlhy Service,-4 MONTHLY SERVICE,340,MECH,Raise a separate Corrective Work Order to report any defect or when repair and on-condition action is required or been made.,
G1,PUCE-M04-01,11610,Job  for Ensival Moret Pump Model PRE25-16 -4 Montlhy Service,-4 MONTHLY SERVICE,350,MECH,Ensure that the equipment and surrounding area is clean and tidy on completion work.,
G1,PUCE-M04-01,11611,Job  for Ensival Moret Pump Model PRE25-16 -4 Montlhy Service,-4 MONTHLY SERVICE,360,MECH,Remove overrides and inhibits,
G1,PUCE-M04-01,11612,Job  for Ensival Moret Pump Model PRE25-16 -4 Montlhy Service,-4 MONTHLY SERVICE,370,MECH,Close workpermit,
G1,PUCE-M06-01,11613,Job for Mechanic  Pump Goulds Model LF3196-6 Monthly ervice,-6 MONTHLY SERVICE,10,MECH,Obtain work permit/JSA,
G1,PUCE-M06-01,11614,Job for Mechanic  Pump Goulds Model LF3196-6 Monthly ervice,-6 MONTHLY SERVICE,20,MECH,Inspection,
G1,PUCE-M06-01,11615,Job for Mechanic  Pump Goulds Model LF3196-6 Monthly ervice,-6 MONTHLY SERVICE,30,MECH,"If pump is on duty, record the following data before shutting down or collect data during test run:",
G1,PUCE-M06-01,11616,Job for Mechanic  Pump Goulds Model LF3196-6 Monthly ervice,-6 MONTHLY SERVICE,40,MECH,Record the following,
G1,PUCE-M06-01,11617,Job for Mechanic  Pump Goulds Model LF3196-6 Monthly ervice,-6 MONTHLY SERVICE,50,MECH,Pump discharge pressure,
G1,PUCE-M06-01,11618,Job for Mechanic  Pump Goulds Model LF3196-6 Monthly ervice,-6 MONTHLY SERVICE,60,MECH,Motor Temperature,
G1,PUCE-M06-01,11619,Job for Mechanic  Pump Goulds Model LF3196-6 Monthly ervice,-6 MONTHLY SERVICE,70,MECH,Vibration data,
G1,PUCE-M06-01,11620,Job for Mechanic  Pump Goulds Model LF3196-6 Monthly ervice,-6 MONTHLY SERVICE,80,MECH,"Remove, inspect and clean suction strainer.",
G1,PUCE-M06-01,11621,Job for Mechanic  Pump Goulds Model LF3196-6 Monthly ervice,-6 MONTHLY SERVICE,90,MECH,Check for any leaks and unusual noise,
G1,PUCE-M06-01,11622,Job for Mechanic  Pump Goulds Model LF3196-6 Monthly ervice,-6 MONTHLY SERVICE,100,MECH,With the Motor shutdown & isolated conduct the following:,
G1,PUCE-M06-01,11623,Job for Mechanic  Pump Goulds Model LF3196-6 Monthly ervice,-6 MONTHLY SERVICE,110,MECH,Pump Assembly,
G1,PUCE-M06-01,11624,Job for Mechanic  Pump Goulds Model LF3196-6 Monthly ervice,-6 MONTHLY SERVICE,120,MECH,Check pump mounting  for looseness  and cracks.,
G1,PUCE-M06-01,11625,Job for Mechanic  Pump Goulds Model LF3196-6 Monthly ervice,-6 MONTHLY SERVICE,130,MECH,Check mechanical seals for leaks,
G1,PUCE-M06-01,11626,Job for Mechanic  Pump Goulds Model LF3196-6 Monthly ervice,-6 MONTHLY SERVICE,140,MECH,Shutdown pump,
G1,PUCE-M06-01,11627,Job for Mechanic  Pump Goulds Model LF3196-6 Monthly ervice,-6 MONTHLY SERVICE,150,MECH,Drain lube oil and take sample for analysis. Check for contamination or particles in drained oil.,
G1,PUCE-M06-01,11628,Job for Mechanic  Pump Goulds Model LF3196-6 Monthly ervice,-6 MONTHLY SERVICE,160,MECH,"If required, remove and clean lube oil sight glass.",
G1,PUCE-M06-01,11629,Job for Mechanic  Pump Goulds Model LF3196-6 Monthly ervice,-6 MONTHLY SERVICE,170,MECH,"Flush bearing housing, and refill with  recommended bearing lube oil to correct level",
G1,PUCE-M06-01,11630,Job for Mechanic  Pump Goulds Model LF3196-6 Monthly ervice,-6 MONTHLY SERVICE,180,MECH,"Confirm pump holding down bolts, retighten if necessary.",
G1,PUCE-M06-01,11631,Job for Mechanic  Pump Goulds Model LF3196-6 Monthly ervice,-6 MONTHLY SERVICE,190,MECH,Re-confirm pump alignment.,
G1,PUCE-M06-01,11632,Job for Mechanic  Pump Goulds Model LF3196-6 Monthly ervice,-6 MONTHLY SERVICE,200,MECH,"Inspect coupling, preserve the coupling when necessary.",
G1,PUCE-M06-01,11633,Job for Mechanic  Pump Goulds Model LF3196-6 Monthly ervice,-6 MONTHLY SERVICE,210,MECH,Ensure the pump can be freely turned by hand.,
G1,PUCE-M06-01,11634,Job for Mechanic  Pump Goulds Model LF3196-6 Monthly ervice,-6 MONTHLY SERVICE,220,MECH,Raise a separate Corrective Work Order to report any defect or when repair and on-condition action is required or been made.,
G1,PUCE-M06-01,11635,Job for Mechanic  Pump Goulds Model LF3196-6 Monthly ervice,-6 MONTHLY SERVICE,230,MECH,Close workpermit,
G1,PUCE-M06-03,11636,Job for Mechanic Close Drain Pump GRUNDFOS Type CRN10-20 K-FGJ-G-V-HQQV -6 Monthly Service,-6 Monthly Service,10,MECH,Open work permit/JSA,
G1,PUCE-M06-03,11637,Job for Mechanic Close Drain Pump GRUNDFOS Type CRN10-20 K-FGJ-G-V-HQQV -6 Monthly Service,-6 Monthly Service,20,MECH,Initiate all relevant inhibits and overrides,
G1,PUCE-M06-03,11638,Job for Mechanic Close Drain Pump GRUNDFOS Type CRN10-20 K-FGJ-G-V-HQQV -6 Monthly Service,-6 Monthly Service,30,MECH,"Before commencing work, record how many times the pump runs everyday and average duration of each cycle.",
G1,PUCE-M06-03,11639,Job for Mechanic Close Drain Pump GRUNDFOS Type CRN10-20 K-FGJ-G-V-HQQV -6 Monthly Service,-6 Monthly Service,31,MECH,Perform mechanical seal replacement,
G1,PUCE-M06-03,11640,Job for Mechanic Close Drain Pump GRUNDFOS Type CRN10-20 K-FGJ-G-V-HQQV -6 Monthly Service,-6 Monthly Service,32,MECH,Running test,
G1,PUCE-M06-03,11641,Job for Mechanic Close Drain Pump GRUNDFOS Type CRN10-20 K-FGJ-G-V-HQQV -6 Monthly Service,-6 Monthly Service,40,MECH,"Pump is test running , conduct the following",
G1,PUCE-M06-03,11642,Job for Mechanic Close Drain Pump GRUNDFOS Type CRN10-20 K-FGJ-G-V-HQQV -6 Monthly Service,-6 Monthly Service,50,MECH,check the heat tracing is operational,
G1,PUCE-M06-03,11643,Job for Mechanic Close Drain Pump GRUNDFOS Type CRN10-20 K-FGJ-G-V-HQQV -6 Monthly Service,-6 Monthly Service,60,MECH,Heat tracing may have to be isolated and insulation removed before inspection can be carried out.,
G1,PUCE-M06-03,11644,Job for Mechanic Close Drain Pump GRUNDFOS Type CRN10-20 K-FGJ-G-V-HQQV -6 Monthly Service,-6 Monthly Service,70,MECH,Carry out a general visual inspection on flange & pump for leaks(especially shaft seal) or damage before stoppping it.,
G1,PUCE-M06-03,11645,Job for Mechanic Close Drain Pump GRUNDFOS Type CRN10-20 K-FGJ-G-V-HQQV -6 Monthly Service,-6 Monthly Service,80,MECH,Check bearing teamperature (Use thermoscan and Recorde maximum temp in checksheet form),
G1,PUCE-M06-03,11646,Job for Mechanic Close Drain Pump GRUNDFOS Type CRN10-20 K-FGJ-G-V-HQQV -6 Monthly Service,-6 Monthly Service,90,MECH,Check pump & bearing unusual noise (Use ultrasonic tool (Recode dB in checksheet form),
G1,PUCE-M06-03,11647,Job for Mechanic Close Drain Pump GRUNDFOS Type CRN10-20 K-FGJ-G-V-HQQV -6 Monthly Service,-6 Monthly Service,100,MECH,"Check pump vibration (Record overall vibration in checksheet form, If overall vibration value is more than standard limit , then request to check vibration spectrum)",
G1,PUCE-M06-03,11648,Job for Mechanic Close Drain Pump GRUNDFOS Type CRN10-20 K-FGJ-G-V-HQQV -6 Monthly Service,-6 Monthly Service,110,MECH,Note down the Pressure differential across the inlet strainer PDIT 5210A/B.,
G1,PUCE-M06-03,11649,Job for Mechanic Close Drain Pump GRUNDFOS Type CRN10-20 K-FGJ-G-V-HQQV -6 Monthly Service,-6 Monthly Service,120,MECH,Confirm that the motor is not overheating.,
G1,PUCE-M06-03,11650,Job for Mechanic Close Drain Pump GRUNDFOS Type CRN10-20 K-FGJ-G-V-HQQV -6 Monthly Service,-6 Monthly Service,130,MECH,Record the operating parameters for the pump.,
G1,PUCE-M06-03,11651,Job for Mechanic Close Drain Pump GRUNDFOS Type CRN10-20 K-FGJ-G-V-HQQV -6 Monthly Service,-6 Monthly Service,140,MECH,Suction & Discharge pressure,
G1,PUCE-M06-03,11652,Job for Mechanic Close Drain Pump GRUNDFOS Type CRN10-20 K-FGJ-G-V-HQQV -6 Monthly Service,-6 Monthly Service,150,MECH,Amperage & temperature & Flowrate,
G1,PUCE-M06-03,11653,Job for Mechanic Close Drain Pump GRUNDFOS Type CRN10-20 K-FGJ-G-V-HQQV -6 Monthly Service,-6 Monthly Service,160,MECH,Ensure the process and pump is ready for stoppage.,
G1,PUCE-M06-03,11654,Job for Mechanic Close Drain Pump GRUNDFOS Type CRN10-20 K-FGJ-G-V-HQQV -6 Monthly Service,-6 Monthly Service,170,MECH,"When the pump is stopped, conduct another visual inspection on pump and coupling.",
G1,PUCE-M06-03,11655,Job for Mechanic Close Drain Pump GRUNDFOS Type CRN10-20 K-FGJ-G-V-HQQV -6 Monthly Service,-6 Monthly Service,180,MECH,"If possible, rotate the pump by hand & check for smoothness.",
G1,PUCE-M06-03,11656,Job for Mechanic Close Drain Pump GRUNDFOS Type CRN10-20 K-FGJ-G-V-HQQV -6 Monthly Service,-6 Monthly Service,190,MECH,"Isolate, remove , clean, inspect & re-instate strainer if required.",
G1,PUCE-M06-03,11657,Job for Mechanic Close Drain Pump GRUNDFOS Type CRN10-20 K-FGJ-G-V-HQQV -6 Monthly Service,-6 Monthly Service,200,MECH,"If pump is not running, conduct your pre-startup inspection then line the pump for operation.",
G1,PUCE-M06-03,11658,Job for Mechanic Close Drain Pump GRUNDFOS Type CRN10-20 K-FGJ-G-V-HQQV -6 Monthly Service,-6 Monthly Service,210,MECH,Start pump motor and check that the starting sequence is correct and runs at normal operating speed and condition.,
G1,PUCE-M06-03,11659,Job for Mechanic Close Drain Pump GRUNDFOS Type CRN10-20 K-FGJ-G-V-HQQV -6 Monthly Service,-6 Monthly Service,220,MECH,Carry out a general visual inspection for leaks on centrifugal pump. If any leaks repair or replace as necessary,
G1,PUCE-M06-03,11660,Job for Mechanic Close Drain Pump GRUNDFOS Type CRN10-20 K-FGJ-G-V-HQQV -6 Monthly Service,-6 Monthly Service,230,MECH,"When stabilised, record alll parameters including PDIT 5210A/B",
G1,PUCE-M06-03,11661,Job for Mechanic Close Drain Pump GRUNDFOS Type CRN10-20 K-FGJ-G-V-HQQV -6 Monthly Service,-6 Monthly Service,240,MECH,"After leak test is completed and parameters are within acceptable limits,  shut the pump motor down or put it back to normal mode.",
G1,PUCE-M06-03,11662,Job for Mechanic Close Drain Pump GRUNDFOS Type CRN10-20 K-FGJ-G-V-HQQV -6 Monthly Service,-6 Monthly Service,250,MECH,Raise a separate Corrective Work Order to report any defect or when repair and on-condition action is required or been made,
G1,PUCE-M06-03,11663,Job for Mechanic Close Drain Pump GRUNDFOS Type CRN10-20 K-FGJ-G-V-HQQV -6 Monthly Service,-6 Monthly Service,260,MECH,Ensure that the equipment and surrounding area is clean and tidy on completion work.,
G1,PUCE-M06-03,11664,Job for Mechanic Close Drain Pump GRUNDFOS Type CRN10-20 K-FGJ-G-V-HQQV -6 Monthly Service,-6 Monthly Service,270,MECH,Close workpermit,
